460
1730
760
750
450
910
240
550
130
490
20
480
430


0
0
0
0
0
0
0
0
10
0
30
0
10
0
300
0
110
0
10
0
840
0
180
0
180
0
680
0
10
0
0
0
10
0
320
0
540
0
600
0
350
0
610
0
0
0
540
0
220
0
310
0
10
0
760
0
600
0
380
0
10
0
10
0
0
0
110
0
560
0
10
0
10
0
600
0
960
0
1710
0
1450
0
100
0
1240
0
170
0
0
0
10
0
0
0
130
0
470
0
940
0
10
0
0
0
2070
